metric_name,metric_value,scenario,n,salary,i
twr,0.059913933500596483,iis,18,50000,8
pension,441.02888682826784,iis,18,50000,8
kz,0.10584693283878427,iis,18,50000,8
savings,175068.7253730541,iis,18,50000,9
roi,1.84416222869424,iis,18,50000,9
irr,0.10265023028043285,iis,18,50000,9
twr,0.08489054678504981,iis,18,50000,9
pension,722.1621932450885,iis,18,50000,9
kz,0.1733189263788212,iis,18,50000,9
savings,226125.92662935055,iis,18,100000,0
roi,0.8368181354985559,iis,18,100000,0
irr,0.061340136400722445,iis,18,100000,0
twr,0.05027333116553523,iis,18,100000,0
pension,932.7742278139885,iis,18,100000,0
kz,0.11193290733767862,iis,18,100000,0
savings,214214.72851586944,iis,18,100000,1
roi,0.740063618948933,iis,18,100000,1
irr,0.05609396400601252,iis,18,100000,1
twr,0.045656318389956096,iis,18,100000,1
pension,883.6402837844158,iis,18,100000,1
kz,0.10603683405412989,iis,18,100000,1
savings,210468.98533210208,iis,18,100000,2
roi,0.7096369928940552,iis,18,100000,2
irr,0.054376249114160835,iis,18,100000,2
twr,0.07337741595843728,iis,18,100000,2
pension,868.1890139636176,iis,18,100000,2
kz,0.1041826816756341,iis,18,100000,2
savings,417051.4421891298,iis,18,100000,3
roi,2.3877037625343673,iis,18,100000,3
irr,0.118744342227181,iis,18,100000,3
twr,0.10404877587064276,iis,18,100000,3
pension,1720.3460158034916,iis,18,100000,3
kz,0.20644152189641898,iis,18,100000,3
savings,216382.9082972849,iis,18,100000,4
roi,0.7576757167870246,iis,18,100000,4
irr,0.05707289555462469,iis,18,100000,4
twr,0.08011833090938048,iis,18,100000,4
pension,892.5840712196652,iis,18,100000,4
kz,0.10711008854635982,iis,18,100000,4
savings,222772.63695032577,iis,18,100000,5
roi,0.8095794044612747,iis,18,100000,5
irr,0.05989509347441491,iis,18,100000,5
twr,0.0652592096609328,iis,18,100000,5
pension,918.9418369970084,iis,18,100000,5
kz,0.110273020439641,iis,18,100000,5
savings,317117.1606322845,iis,18,100000,6
roi,1.5759388160825942,iis,18,100000,6
irr,0.0934385975506995,iis,18,100000,6
twr,0.08593214927500936,iis,18,100000,6
pension,1308.114991697506,iis,18,100000,6
kz,0.1569737990037007,iis,18,100000,6
savings,278614.9268115009,iis,18,100000,7
roi,1.2631856418075236,iis,18,100000,7
irr,0.0812806959233805,iis,18,100000,7
twr,0.08952315201962002,iis,18,100000,7
pension,1149.2924632213153,iis,18,100000,7
kz,0.13791509558655782,iis,18,100000,7
savings,213831.09166313836,iis,18,100000,8
roi,0.7369473414877594,iis,18,100000,8
irr,0.05591959410715308,iis,18,100000,8
twr,0.059913933500596483,iis,18,100000,8
pension,882.0577736565357,iis,18,100000,8
kz,0.10584693283878427,iis,18,100000,8
savings,350137.4507461082,iis,18,100000,9
roi,1.84416222869424,iis,18,100000,9
irr,0.10265023028043285,iis,18,100000,9
twr,0.08489054678504981,iis,18,100000,9
pension,1444.324386490177,iis,18,100000,9
kz,0.1733189263788212,iis,18,100000,9
savings,452251.8532587011,iis,18,200000,0
roi,0.8368181354985559,iis,18,200000,0
irr,0.061340136400722445,iis,18,200000,0
twr,0.05027333116553523,iis,18,200000,0
pension,1865.548455627977,iis,18,200000,0
kz,0.11193290733767862,iis,18,200000,0
savings,428429.4570317389,iis,18,200000,1
roi,0.740063618948933,iis,18,200000,1
irr,0.05609396400601252,iis,18,200000,1
twr,0.045656318389956096,iis,18,200000,1
pension,1767.2805675688317,iis,18,200000,1
kz,0.10603683405412989,iis,18,200000,1
savings,420937.97066420416,iis,18,200000,2
roi,0.7096369928940552,iis,18,200000,2
irr,0.054376249114160835,iis,18,200000,2
twr,0.07337741595843728,iis,18,200000,2
pension,1736.3780279272353,iis,18,200000,2
kz,0.1041826816756341,iis,18,200000,2
savings,834102.8843782597,iis,18,200000,3
roi,2.3877037625343673,iis,18,200000,3
irr,0.118744342227181,iis,18,200000,3
twr,0.10404877587064276,iis,18,200000,3
pension,3440.692031606983,iis,18,200000,3
kz,0.20644152189641898,iis,18,200000,3
savings,432765.8165945698,iis,18,200000,4
roi,0.7576757167870246,iis,18,200000,4
irr,0.05707289555462469,iis,18,200000,4
twr,0.08011833090938048,iis,18,200000,4
pension,1785.1681424393305,iis,18,200000,4
kz,0.10711008854635982,iis,18,200000,4
savings,445545.27390065155,iis,18,200000,5
roi,0.8095794044612747,iis,18,200000,5
irr,0.05989509347441491,iis,18,200000,5
twr,0.0652592096609328,iis,18,200000,5
pension,1837.8836739940168,iis,18,200000,5
kz,0.110273020439641,iis,18,200000,5
savings,634234.321264569,iis,18,200000,6
roi,1.5759388160825942,iis,18,200000,6
irr,0.0934385975506995,iis,18,200000,6
twr,0.08593214927500936,iis,18,200000,6
pension,2616.229983395012,iis,18,200000,6
kz,0.1569737990037007,iis,18,200000,6
savings,557229.8536230018,iis,18,200000,7
roi,1.2631856418075236,iis,18,200000,7
irr,0.0812806959233805,iis,18,200000,7
twr,0.08952315201962002,iis,18,200000,7
pension,2298.5849264426306,iis,18,200000,7
kz,0.13791509558655782,iis,18,200000,7
savings,427662.1833262767,iis,18,200000,8
roi,0.7369473414877594,iis,18,200000,8
irr,0.05591959410715308,iis,18,200000,8
twr,0.059913933500596483,iis,18,200000,8
pension,1764.1155473130714,iis,18,200000,8
kz,0.10584693283878427,iis,18,200000,8
savings,700274.9014922164,iis,18,200000,9
roi,1.84416222869424,iis,18,200000,9
irr,0.10265023028043285,iis,18,200000,9
twr,0.08489054678504981,iis,18,200000,9
pension,2888.648772980354,iis,18,200000,9
kz,0.1733189263788212,iis,18,200000,9
savings,96705.53493818693,iis,18,50000,0
roi,0.5710757543402809,iis,18,50000,0
irr,0.046092485479695355,iis,18,50000,0
twr,0.049259210126954,iis,18,50000,0
pension,398.91237604594835,iis,18,50000,0
kz,0.0957389702510276,iis,18,50000,0
savings,146593.62457621403,iis,18,50000,1
roi,1.381556437899472,iis,18,50000,1
irr,0.08608646098502248,iis,18,50000,1
twr,0.09662776414863217,iis,18,50000,1
pension,604.7018004736103,iis,18,50000,1
kz,0.14512843211366647,iis,18,50000,1
savings,77065.28325336757,iis,18,50000,2
roi,0.2520007060415092,iis,18,50000,2
irr,0.023351755434283916,iis,18,50000,2
twr,0.015440692132559164,iis,18,50000,2
pension,317.89592263674473,iis,18,50000,2
kz,0.07629502143281873,iis,18,50000,2
savings,256035.24375835882,iis,18,50000,3
roi,3.1595423052307745,iis,18,50000,3
irr,0.13740174335912658,iis,18,50000,3
twr,0.12786297198357222,iis,18,50000,3
pension,1056.1507932760458,iis,18,50000,3
kz,0.25347619038625097,iis,18,50000,3
savings,200401.78416928332,iis,18,50000,4
roi,2.255722482028988,iis,18,50000,4
irr,0.1151047615807006,iis,18,50000,4
twr,0.08247917907375424,iis,18,50000,4
pension,826.661596338975,iis,18,50000,4
kz,0.19839878312135398,iis,18,50000,4
savings,160985.35638846387,iis,18,50000,5
roi,1.6153641607733056,iis,18,50000,5
irr,0.09485606449328787,iis,18,50000,5
twr,0.10701672478034507,iis,18,50000,5
pension,664.0679984509055,iis,18,50000,5
kz,0.1593763196282173,iis,18,50000,5
savings,233703.28065096968,iis,18,50000,6
roi,2.7967377790238026,iis,18,50000,6
irr,0.12913355693241435,iis,18,50000,6
twr,0.11326097272196134,iis,18,50000,6
pension,964.0309733439883,iis,18,50000,6
kz,0.23136743360255718,iis,18,50000,6
savings,56142.457978000544,iis,18,50000,7
roi,-0.08791100142630152,iis,18,50000,7
irr,-0.009846886511040043,iis,18,50000,7
twr,-0.00045939562808627876,iis,18,50000,7
pension,231.58882605198576,iis,18,50000,7
kz,0.05558131825247658,iis,18,50000,7
savings,230220.1300639438,iis,18,50000,8
roi,2.740150599815391,iis,18,50000,8
irr,0.12776904736116723,iis,18,50000,8
twr,0.11470020873570208,iis,18,50000,8
pension,949.6629035361487,iis,18,50000,8
kz,0.22791909684867567,iis,18,50000,8
savings,90664.62532580805,iis,18,50000,9
roi,0.4729352845912023,iis,18,50000,9
irr,0.03970736622432858,iis,18,50000,9
twr,0.06616205116932217,iis,18,50000,9
pension,373.99349618562616,iis,18,50000,9
kz,0.08975843908455026,iis,18,50000,9
savings,193411.06987637386,iis,18,100000,0
roi,0.5710757543402809,iis,18,100000,0
irr,0.046092485479695355,iis,18,100000,0
twr,0.049259210126954,iis,18,100000,0
pension,797.8247520918967,iis,18,100000,0
kz,0.0957389702510276,iis,18,100000,0
savings,293187.24915242806,iis,18,100000,1
roi,1.381556437899472,iis,18,100000,1
irr,0.08608646098502248,iis,18,100000,1
twr,0.09662776414863217,iis,18,100000,1
pension,1209.4036009472206,iis,18,100000,1
kz,0.14512843211366647,iis,18,100000,1
savings,154130.56650673514,iis,18,100000,2
roi,0.2520007060415092,iis,18,100000,2
irr,0.023351755434283916,iis,18,100000,2
twr,0.015440692132559164,iis,18,100000,2
pension,635.7918452734895,iis,18,100000,2
kz,0.07629502143281873,iis,18,100000,2
savings,512070.48751671764,iis,18,100000,3
roi,3.1595423052307745,iis,18,100000,3
irr,0.13740174335912658,iis,18,100000,3
twr,0.12786297198357222,iis,18,100000,3
pension,2112.3015865520915,iis,18,100000,3
kz,0.25347619038625097,iis,18,100000,3
savings,400803.56833856663,iis,18,100000,4
roi,2.255722482028988,iis,18,100000,4
irr,0.1151047615807006,iis,18,100000,4
twr,0.08247917907375424,iis,18,100000,4
pension,1653.32319267795,iis,18,100000,4
kz,0.19839878312135398,iis,18,100000,4
savings,321970.71277692774,iis,18,100000,5
roi,1.6153641607733056,iis,18,100000,5
irr,0.09485606449328787,iis,18,100000,5
twr,0.10701672478034507,iis,18,100000,5
pension,1328.135996901811,iis,18,100000,5
kz,0.1593763196282173,iis,18,100000,5
savings,467406.56130193936,iis,18,100000,6
roi,2.7967377790238026,iis,18,100000,6
irr,0.12913355693241435,iis,18,100000,6
twr,0.11326097272196134,iis,18,100000,6
pension,1928.0619466879766,iis,18,100000,6
kz,0.23136743360255718,iis,18,100000,6
savings,112284.91595600109,iis,18,100000,7
roi,-0.08791100142630152,iis,18,100000,7
irr,-0.009846886511040043,iis,18,100000,7
twr,-0.00045939562808627876,iis,18,100000,7
pension,463.1776521039715,iis,18,100000,7
kz,0.05558131825247658,iis,18,100000,7
savings,460440.2601278876,iis,18,100000,8
roi,2.740150599815391,iis,18,100000,8
irr,0.12776904736116723,iis,18,100000,8
twr,0.11470020873570208,iis,18,100000,8
pension,1899.3258070722975,iis,18,100000,8
kz,0.22791909684867567,iis,18,100000,8
savings,181329.2506516161,iis,18,100000,9
roi,0.4729352845912023,iis,18,100000,9
irr,0.03970736622432858,iis,18,100000,9
twr,0.06616205116932217,iis,18,100000,9
pension,747.9869923712523,iis,18,100000,9
kz,0.08975843908455026,iis,18,100000,9
savings,386822.1397527477,iis,18,200000,0
roi,0.5710757543402809,iis,18,200000,0
irr,0.046092485479695355,iis,18,200000,0
twr,0.049259210126954,iis,18,200000,0
pension,1595.6495041837934,iis,18,200000,0
kz,0.0957389702510276,iis,18,200000,0
savings,586374.4983048561,iis,18,200000,1
roi,1.381556437899472,iis,18,200000,1
irr,0.08608646098502248,iis,18,200000,1
twr,0.09662776414863217,iis,18,200000,1
pension,2418.8072018944413,iis,18,200000,1
kz,0.14512843211366647,iis,18,200000,1
savings,308261.1330134703,iis,18,200000,2
roi,0.2520007060415092,iis,18,200000,2
irr,0.023351755434283916,iis,18,200000,2
twr,0.015440692132559164,iis,18,200000,2
pension,1271.583690546979,iis,18,200000,2
kz,0.07629502143281873,iis,18,200000,2
savings,1024140.9750334353,iis,18,200000,3
roi,3.1595423052307745,iis,18,200000,3
irr,0.13740174335912658,iis,18,200000,3
twr,0.12786297198357222,iis,18,200000,3
pension,4224.603173104183,iis,18,200000,3
kz,0.25347619038625097,iis,18,200000,3
savings,801607.1366771333,iis,18,200000,4
roi,2.255722482028988,iis,18,200000,4
irr,0.1151047615807006,iis,18,200000,4
twr,0.08247917907375424,iis,18,200000,4
pension,3306.6463853559,iis,18,200000,4
kz,0.19839878312135398,iis,18,200000,4
savings,643941.4255538555,iis,18,200000,5
roi,1.6153641607733056,iis,18,200000,5
irr,0.09485606449328787,iis,18,200000,5
twr,0.10701672478034507,iis,18,200000,5
pension,2656.271993803622,iis,18,200000,5
kz,0.1593763196282173,iis,18,200000,5
savings,934813.1226038787,iis,18,200000,6
roi,2.7967377790238026,iis,18,200000,6
irr,0.12913355693241435,iis,18,200000,6
twr,0.11326097272196134,iis,18,200000,6
pension,3856.1238933759532,iis,18,200000,6
kz,0.23136743360255718,iis,18,200000,6
savings,224569.83191200218,iis,18,200000,7
roi,-0.08791100142630152,iis,18,200000,7
irr,-0.009846886511040043,iis,18,200000,7
twr,-0.00045939562808627876,iis,18,200000,7
pension,926.355304207943,iis,18,200000,7
kz,0.05558131825247658,iis,18,200000,7
savings,920880.5202557752,iis,18,200000,8
roi,2.740150599815391,iis,18,200000,8
irr,0.12776904736116723,iis,18,200000,8
twr,0.11470020873570208,iis,18,200000,8
pension,3798.651614144595,iis,18,200000,8
kz,0.22791909684867567,iis,18,200000,8
savings,362658.5013032322,iis,18,200000,9
roi,0.4729352845912023,iis,18,200000,9
irr,0.03970736622432858,iis,18,200000,9
twr,0.06616205116932217,iis,18,200000,9
pension,1495.9739847425046,iis,18,200000,9
kz,0.08975843908455026,iis,18,200000,9
savings,183412.15222169907,pds,19,50000,0
roi,1.8216393905813828,pds,19,50000,0
irr,0.09648526530090162,pds,19,50000,0
twr,0.12599855548606143,pds,19,50000,0
pension,785.8679633130198,pds,19,50000,0
kz,0.1886083111951247,pds,19,50000,0
savings,276060.8624057501,pds,19,50000,1
roi,3.2469607064006554,pds,19,50000,1
irr,0.13172788483738196,pds,19,50000,1
twr,0.15422185295833168,pds,19,50000,1
pension,1182.8408590233862,pds,19,50000,1
kz,0.2838818061656126,pds,19,50000,1
savings,227155.59451460405,pds,19,50000,2
roi,2.494594908294793,pds,19,50000,2
irr,0.11504468306080051,pds,19,50000,2
twr,0.13901905169406703,pds,19,50000,2
pension,973.2959471549696,pds,19,50000,2
kz,0.2335910273171926,pds,19,50000,2
savings,203452.56086407285,pds,19,50000,3
roi,2.129943969878389,pds,19,50000,3
irr,0.1055202540975162,pds,19,50000,3
twr,0.1315990437829564,pds,19,50000,3
pension,871.7353114302057,pds,19,50000,3
kz,0.2092164747432493,pds,19,50000,3
savings,241507.4933845234,pds,19,50000,4
roi,2.7153866207875157,pds,19,50000,4
irr,0.12030839388768033,pds,19,50000,4
twr,0.14120261362517428,pds,19,50000,4
pension,1034.789678066239,pds,19,50000,4
kz,0.2483495227358973,pds,19,50000,4
savings,117131.35128996361,pds,19,50000,5
roi,0.8019658494181597,pds,19,50000,5
irr,0.056387277105257594,pds,19,50000,5
twr,0.08833389289116278,pds,19,50000,5
pension,501.8739236377346,pds,19,50000,5
kz,0.12044974167305628,pds,19,50000,5
savings,145205.56195360518,pds,19,50000,6
roi,1.2338636146886945,pds,19,50000,6
irr,0.07583096978286674,pds,19,50000,6
twr,0.10562705193098965,pds,19,50000,6
pension,622.1637871424631,pds,19,50000,6
kz,0.1493193089141911,pds,19,50000,6
savings,194374.2915171305,pds,19,50000,7
roi,1.9902825457178068,pds,19,50000,7
irr,0.10155224880052227,pds,19,50000,7
twr,0.12874753089494706,pds,19,50000,7
pension,832.8375559888705,pds,19,50000,7
kz,0.19988101343732886,pds,19,50000,7
savings,174107.0160217765,pds,19,50000,8
roi,1.6784878135545254,pds,19,50000,8
irr,0.09191966072183044,pds,19,50000,8
twr,0.12325381172682692,pds,19,50000,8
pension,745.9981490983962,pds,19,50000,8
kz,0.17903955578361502,pds,19,50000,8
savings,211253.5198822056,pds,19,50000,9
roi,2.2499550650171023,pds,19,50000,9
irr,0.1087806709108945,pds,19,50000,9
twr,0.1350452483330209,pds,19,50000,9
pension,905.160161971505,pds,19,50000,9
kz,0.21723843887316113,pds,19,50000,9
savings,303410.1724827222,pds,19,100000,0
roi,1.3338532474814273,pds,19,100000,0
irr,0.07973801060091068,pds,19,100000,0
twr,0.10038321766618541,pds,19,100000,0
pension,1300.0247334169803,pds,19,100000,0
kz,0.1560029680100376,pds,19,100000,0
savings,450934.6321276113,pds,19,100000,1
roi,2.4686221855425714,pds,19,100000,1
irr,0.11440227482895104,pds,19,100000,1
twr,0.1280399964870964,pds,19,100000,1
pension,1932.1243257048834,pds,19,100000,1
kz,0.23185491908458594,pds,19,100000,1
savings,373007.1294646745,pds,19,100000,2
roi,1.8691981330468714,pds,19,100000,2
irr,0.09794668968813691,pds,19,100000,2
twr,0.11266987454796662,pds,19,100000,2
pension,1598.227541538873,pds,19,100000,2
kz,0.1917873049846647,pds,19,100000,2
savings,334827.4835674995,pds,19,100000,3
roi,1.5755175031731747,pds,19,100000,3
irr,0.08846830770941017,pds,19,100000,3
twr,0.10540874559979052,pds,19,100000,3
pension,1434.638814195672,pds,19,100000,3
kz,0.1721566577034806,pds,19,100000,3
savings,396462.58064892073,pds,19,100000,4
roi,2.049619179808619,pds,19,100000,4
irr,0.10326199814717829,pds,19,100000,4
twr,0.11442716321527091,pds,19,100000,4
pension,1698.727358085766,pds,19,100000,4
kz,0.20384728297029184,pds,19,100000,4
savings,198665.9625751371,pds,19,100000,5
roi,0.5281531206618015,pds,19,100000,5
irr,0.041118308223270006,pds,19,100000,5
twr,0.06250718001056943,pds,19,100000,5
pension,851.2261237730179,pds,19,100000,5
kz,0.10214713485276211,pds,19,100000,5
savings,242120.38827139518,pds,19,100000,6
roi,0.8624077427095428,pds,19,100000,6
irr,0.05940467316262987,pds,19,100000,6
twr,0.07938129857602538,pds,19,100000,6
pension,1037.4157551861929,pds,19,100000,6
kz,0.12448989062234311,pds,19,100000,6
savings,321103.987070754,pds,19,100000,7
roi,1.469955363961928,pds,19,100000,7
irr,0.0847701269074066,pds,19,100000,7
twr,0.10282010744726655,pds,19,100000,7
pension,1375.8376054928017,pds,19,100000,7
kz,0.16510051265913617,pds,19,100000,7
savings,287824.05960310757,pds,19,100000,8
roi,1.2139637267641477,pds,19,100000,8
irr,0.07503039194695815,pds,19,100000,8
twr,0.09773054363274691,pds,19,100000,8
pension,1233.242752854078,pds,19,100000,8
kz,0.1479891303424893,pds,19,100000,8
savings,348864.3792106228,pds,19,100000,9
roi,1.6834903315500043,pds,19,100000,9
irr,0.09208363759139115,pds,19,100000,9
twr,0.10924144625782772,pds,19,100000,9
pension,1494.782847492685,pds,19,100000,9
kz,0.17937394169912216,pds,19,100000,9
savings,543406.2130047686,pds,19,200000,0
roi,1.0899601759314501,pds,19,200000,0
irr,0.06985525361243039,pds,19,200000,0
twr,0.08416883104665107,pds,19,200000,0
pension,2328.338273624902,pds,19,200000,0
kz,0.13970029641749407,pds,19,200000,0
savings,800682.1715713338,pds,19,200000,1
roi,2.079452925113529,pds,19,200000,1
irr,0.10410814261715862,pds,19,200000,1
twr,0.1114769998028764,pds,19,200000,1
pension,3430.691259067877,pds,19,200000,1
kz,0.20584147554407256,pds,19,200000,1
savings,664710.1993648151,pds,19,200000,2
roi,1.5564997454229097,pds,19,200000,2
irr,0.08781442608371326,pds,19,200000,2
twr,0.09596512908499943,pds,19,200000,2
pension,2848.090730306679,pds,19,200000,2
kz,0.17088544381840068,pds,19,200000,2
savings,597577.3289743527,pds,19,200000,3
roi,1.298304269820567,pds,19,200000,3
irr,0.07837044594146758,pds,19,200000,3
twr,0.08880762233505801,pds,19,200000,3
pension,2560.445819726604,pds,19,200000,3
kz,0.1536267491835962,pds,19,200000,3
savings,706372.7551777157,pds,19,200000,4
roi,1.716735459319172,pds,19,200000,4
irr,0.09316499959836078,pds,19,200000,4
twr,0.09742977760167593,pds,19,200000,4
pension,3026.6027181248205,pds,19,200000,4
kz,0.1815961630874892,pds,19,200000,4
savings,361735.1851454841,pds,19,200000,5
roi,0.3912467562836226,pds,19,200000,5
irr,0.03226356423920618,pds,19,200000,5
twr,0.046074537662908144,pds,19,200000,5
pension,1549.9305240435845,pds,19,200000,5
kz,0.09299583144261504,pds,19,200000,5
savings,435950.04090697516,pds,19,200000,6
roi,0.6766798067199671,pds,19,200000,6
irr,0.049752625583660004,pds,19,200000,6
twr,0.06269206383568937,pds,19,200000,6
pension,1867.9196912736522,pds,19,200000,6
kz,0.1120751814764191,pds,19,200000,6
savings,574563.3781780008,pds,19,200000,7
roi,1.209791773083988,pds,19,200000,7
irr,0.07486154552166502,pds,19,200000,7
twr,0.0863934753910347,pds,19,200000,7
pension,2461.837704500663,pds,19,200000,7
kz,0.14771026227003975,pds,19,200000,7
savings,515258.14676576975,pds,19,200000,8
roi,0.981701683368959,pds,19,200000,8
irr,0.06505052704998171,pds,19,200000,8
twr,0.08157569891983085,pds,19,200000,8
pension,2207.731960365442,pds,19,200000,8
kz,0.13246391762192647,pds,19,200000,8
savings,624086.0978674574,pds,19,200000,9
roi,1.4002579648164561,pds,19,200000,9
irr,0.08223230742085952,pds,19,200000,9
twr,0.0929065994425573,pds,19,200000,9
pension,2674.0282185350466,pds,19,200000,9
kz,0.16044169311210274,pds,19,200000,9
savings,121057.71956794831,iis,19,50000,0
roi,0.8623696735971561,iis,19,50000,0
irr,0.05940280743279103,iis,19,50000,0
twr,0.06929011117708184,iis,19,50000,0
pension,518.6972747868284,iis,19,50000,0
kz,0.12448734594883878,iis,19,50000,0
savings,279828.39967496105,iis,19,50000,1
roi,3.3049210510971143,iis,19,50000,1
irr,0.13288056292196537,iis,19,50000,1
twr,0.13304850756980713,iis,19,50000,1
pension,1198.9836652911076,iis,19,50000,1
kz,0.28775607966986577,iis,19,50000,1
savings,122336.82657493616,iis,19,50000,2
roi,0.8820476429790485,iis,19,50000,2
irr,0.060361546630498086,iis,19,50000,2
twr,0.07512760616823022,iis,19,50000,2
pension,524.1778779326107,iis,19,50000,2
kz,0.12580269070382655,iis,19,50000,2
savings,184441.15647017164,iis,19,50000,3
roi,1.8374697425258724,iis,19,50000,3
irr,0.0969746567592158,iis,19,50000,3
twr,0.09312216600371248,iis,19,50000,3
pension,790.2769485585019,iis,19,50000,3
kz,0.1896664676540404,iis,19,50000,3
savings,120641.14507997551,iis,19,50000,4
roi,0.8559610307120623,iis,19,50000,4
irr,0.05908811493582844,iis,19,50000,4
twr,0.06361288219460026,iis,19,50000,4
pension,516.9123737294784,iis,19,50000,4
kz,0.12405896969507478,iis,19,50000,4
savings,163873.6589001337,iis,19,50000,5
roi,1.5210563500307157,iis,19,50000,5
irr,0.08658149014919791,iis,19,50000,5
twr,0.09486369947972872,iis,19,50000,5
pension,702.1511770105305,iis,19,50000,5
kz,0.16851628248252729,iis,19,50000,5
savings,149900.35171592556,iis,19,50000,6
roi,1.3060889474346353,iis,19,50000,6
irr,0.07867190300196159,iis,19,50000,6
twr,0.080718401312321,iis,19,50000,6
pension,642.2796018472482,iis,19,50000,6
kz,0.1541471044433395,iis,19,50000,6
savings,104845.93637428466,iis,19,50000,7
roi,0.6129652284897574,iis,19,50000,7
irr,0.04615972670730395,iis,19,50000,7
twr,0.055479336178233085,iis,19,50000,7
pension,449.2344780977799,iis,19,50000,7
kz,0.10781627474346715,iis,19,50000,7
savings,144455.09461763725,iis,19,50000,8
roi,1.2223183153676758,iis,19,50000,8
irr,0.07536746308277542,iis,19,50000,8
twr,0.08504138646940396,iis,19,50000,8
pension,618.9482519137113,iis,19,50000,8
kz,0.14854758045929065,iis,19,50000,8
savings,137917.59057342703,iis,19,50000,9
roi,1.1217443964436369,iis,19,50000,9
irr,0.07121353037127953,iis,19,50000,9
twr,0.07891146437420771,iis,19,50000,9
pension,590.9369400887236,iis,19,50000,9
kz,0.14182486562129362,iis,19,50000,9
savings,242115.43913589662,iis,19,100000,0
roi,0.8623696735971561,iis,19,100000,0
irr,0.05940280743279103,iis,19,100000,0
twr,0.06929011117708184,iis,19,100000,0
pension,1037.3945495736568,iis,19,100000,0
kz,0.12448734594883878,iis,19,100000,0
savings,559656.7993499221,iis,19,100000,1
roi,3.3049210510971143,iis,19,100000,1
irr,0.13288056292196537,iis,19,100000,1
twr,0.13304850756980713,iis,19,100000,1
pension,2397.9673305822153,iis,19,100000,1
kz,0.28775607966986577,iis,19,100000,1
savings,244673.65314987232,iis,19,100000,2
roi,0.8820476429790485,iis,19,100000,2
irr,0.060361546630498086,iis,19,100000,2
twr,0.07512760616823022,iis,19,100000,2
pension,1048.3557558652215,iis,19,100000,2
kz,0.12580269070382655,iis,19,100000,2
savings,368882.3129403433,iis,19,100000,3
roi,1.8374697425258724,iis,19,100000,3
irr,0.0969746567592158,iis,19,100000,3
twr,0.09312216600371248,iis,19,100000,3
pension,1580.5538971170038,iis,19,100000,3
kz,0.1896664676540404,iis,19,100000,3
savings,241282.29015995102,iis,19,100000,4
roi,0.8559610307120623,iis,19,100000,4
irr,0.05908811493582844,iis,19,100000,4
twr,0.06361288219460026,iis,19,100000,4
pension,1033.8247474589568,iis,19,100000,4
kz,0.12405896969507478,iis,19,100000,4
savings,327747.3178002674,iis,19,100000,5
roi,1.5210563500307157,iis,19,100000,5
irr,0.08658149014919791,iis,19,100000,5
twr,0.09486369947972872,iis,19,100000,5
pension,1404.302354021061,iis,19,100000,5
kz,0.16851628248252729,iis,19,100000,5
savings,299800.7034318511,iis,19,100000,6
roi,1.3060889474346353,iis,19,100000,6
irr,0.07867190300196159,iis,19,100000,6
twr,0.080718401312321,iis,19,100000,6
pension,1284.5592036944963,iis,19,100000,6
kz,0.1541471044433395,iis,19,100000,6
savings,209691.87274856932,iis,19,100000,7
roi,0.6129652284897574,iis,19,100000,7
irr,0.04615972670730395,iis,19,100000,7
twr,0.055479336178233085,iis,19,100000,7
pension,898.4689561955598,iis,19,100000,7
kz,0.10781627474346715,iis,19,100000,7
savings,288910.1892352745,iis,19,100000,8
roi,1.2223183153676758,iis,19,100000,8
irr,0.07536746308277542,iis,19,100000,8
twr,0.08504138646940396,iis,19,100000,8
pension,1237.8965038274225,iis,19,100000,8
kz,0.14854758045929065,iis,19,100000,8
savings,275835.18114685407,iis,19,100000,9
roi,1.1217443964436369,iis,19,100000,9
irr,0.07121353037127953,iis,19,100000,9
twr,0.07891146437420771,iis,19,100000,9
pension,1181.8738801774473,iis,19,100000,9
kz,0.14182486562129362,iis,19,100000,9
savings,484230.87827179325,iis,19,200000,0
roi,0.8623696735971561,iis,19,200000,0
irr,0.05940280743279103,iis,19,200000,0
twr,0.06929011117708184,iis,19,200000,0
pension,2074.7890991473137,iis,19,200000,0
kz,0.12448734594883878,iis,19,200000,0
savings,1119313.5986998442,iis,19,200000,1
roi,3.3049210510971143,iis,19,200000,1
irr,0.13288056292196537,iis,19,200000,1
twr,0.13304850756980713,iis,19,200000,1
pension,4795.9346611644305,iis,19,200000,1
kz,0.28775607966986577,iis,19,200000,1
savings,489347.30629974464,iis,19,200000,2
roi,0.8820476429790485,iis,19,200000,2
irr,0.060361546630498086,iis,19,200000,2
twr,0.07512760616823022,iis,19,200000,2
pension,2096.711511730443,iis,19,200000,2
kz,0.12580269070382655,iis,19,200000,2
savings,737764.6258806866,iis,19,200000,3
roi,1.8374697425258724,iis,19,200000,3
irr,0.0969746567592158,iis,19,200000,3
twr,0.09312216600371248,iis,19,200000,3
pension,3161.1077942340075,iis,19,200000,3
kz,0.1896664676540404,iis,19,200000,3
savings,482564.58031990204,iis,19,200000,4
roi,0.8559610307120623,iis,19,200000,4
irr,0.05908811493582844,iis,19,200000,4
twr,0.06361288219460026,iis,19,200000,4
pension,2067.6494949179137,iis,19,200000,4
kz,0.12405896969507478,iis,19,200000,4
savings,655494.6356005348,iis,19,200000,5
roi,1.5210563500307157,iis,19,200000,5
irr,0.08658149014919791,iis,19,200000,5
twr,0.09486369947972872,iis,19,200000,5
pension,2808.604708042122,iis,19,200000,5
